-1932.2	-619.192	987.922	
-1944.18	-613.299	987.619	
-1938.2	-624.158	987.312	
-1947.51	-619.784	986.939	
-1948.84	-637.977	985.975	
-1957.98	-633.573	985.68	
-1952.02	-644.726	985.376	
-1964.62	-638.82	984.835	
-1947.67	-611.828	987.357	
-1959.82	-605.952	987.005	
-1953.69	-616.903	986.744	
-1964.07	-612.499	985.944	
-1964.5	-630.664	985.36	
-1973.72	-626.253	985.04	
-1980.24	-623.351	984.698	
-1989.68	-618.974	984.281	
